id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,franchises/1/id,franchises/1/name,rating,rating_count,themes/1/id,themes/1/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,platforms/1/id,platforms/1/name,genres/3/id,genres/3/name,platforms/2/id,platforms/2/name,themes/2/id,themes/2/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,game_modes/2/id,game_modes/2/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,platforms/3/id,platforms/3/name,themes/3/id,themes/3/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,themes/4/id,themes/4/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,franchises/6/id,franchises/6/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,franchises/7/id,franchises/7/name,themes/5/id,themes/5/name
37777,0,183,Tomb Raider,279,Tomb Raider,1,Single player,3,Co-operative,5,Shooter,31,Adventure,,,339,survival,872,shadow,1033,action-adventure,2099,mexico,2876,lara croft,17239,tomb raider,,,,,,,,,,,Shadow of the Tomb Raider,3,Linux,9243,Life is Feudal: Your Own,17379,Miscreated,17548,Savage Lands,18225,The Sinking City,28309,Tanzia,47823,Citadel: Forged With Fire,80916,Omensight,103292,Gears 5,105049,Remnant: From the Ashes,105269,Gene Rain,1,Action,,,78.0266977252864,395,21,Survival,,,,,,,,,,,,,6,PC (Microsoft Windows),,,14,Mac,22,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,PlayStation 4,43,Mystery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Xbox One,169,Xbox Series X|S,170,Google Stadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50016,0,2986,Disney,26,Disney,1,Single player,,,8,Platform,,,,,4142,licensed game,4145,female protagonists,9292,games based on movies based on books,11756,game boy printer support,,,,,,,,,,,,,,,Walt Disney's Alice in Wonderland,22,Game Boy Color,20342,Toby: The Secret Mine,28070,Planet Alpha,29032,Pepper Grinder,55190,Pikuniku,63138,Sexy Hiking,89597,Unbound: Worlds Apart,96452,Big Crown: Showdown,110503,Degrees of Separation,113895,Havocado,120184,SolSeraph,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46357,0,3874,YuYu Hakusho,3107,YuYu Hakusho,1,Single player,,,25,Hack and slash/Beat 'em up,,,,,78,anime,296,fantasy,982,brawler,,,,,,,,,,,,,,,,,YuYu Hakusho: Horobishi Mono no Gyakushuu,35,Sega Game Gear,4052,One Piece: Grand Battle!,14704,Rise of Incarnates,54775,Shadows: Awakening,57296,White Cat Project,57372,SoulWorker,59412,Killing Bites,68855,Blast Out,76253,Devil May Cry 5,113109,Marvel Ultimate Alliance 3: The Black Order,114009,Dragon Ball Z: Kakarot,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42217,0,7008,Kirby no Omochabako,789,Kirby,1,Single player,,,33,Arcade,,,,,2012,breakout/arkanoid clone,16800,kirby,23849,satellaview,25264,broadcast,,,,,,,,,,,,,,,Kirby no Omochabako: Hoshi Kuzushi,306,Satellaview,15851,Score! Hero,25640,Octogeddon,43367,Rico,87728,Pigeon Pop,89025,Helix Jump,103369,KILL la KILL: IF,110503,Degrees of Separation,112078,Sky Gamblers: Storm Raiders 2,113895,Havocado,121036,Hot Shot Burn,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45253,0,274,Phantasy Star,801,Phantasy Star,1,Single player,,,31,Adventure,34,Visual Novel,,,78,anime,296,fantasy,301,health,558,death,970,sci-fi,1027,adventure,4866,slashing weapons,4891,melee,5320,hit points,,,,,Phantasy Star Adventure,35,Sega Game Gear,17548,Savage Lands,22387,Legrand Legacy,24426,Forgotton Anne,27092,GreedFall,27209,SINoALICE,28309,Tanzia,55038,Immortal: Unchained,55199,Dragon: Marked for Death,62151,Life is Strange 2,80916,Omensight,17,Fantasy,,,,,18,Science fiction,,,,,,,,,,,,,,,,,,,43,Mystery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37964,0,7519,Kero Kero Keroppi,160,Hello Kitty,1,Single player,,,12,Role-playing (RPG),31,Adventure,,,78,anime,1026,role playing,1027,adventure,5436,cheat code,,,,,,,,,,,,,,,Sanrio World: Kero Kero Keroppi no Bouken Nikki,58,Super Famicom,27209,SINoALICE,28010,God Eater 3,28309,Tanzia,35994,Survivalist,55038,Immortal: Unchained,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,1244,Sanrio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,Kero Kero Keroppi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63952,0,,,755,Sailor Moon,1,Single player,,,31,Adventure,,,,,14,super hero,534,educational,2387,superhero,,,,,,,,,,,,,,,,,Bishoujo Senshi Sailor Moon SuperS: Sailor Moon to Hiragana Lesson!,308,Playdia,25877,"Pokémon: Let's Go, Pikachu!",26950,Marvel's Avengers,28277,The Last Journey,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,106992,A Fisherman's Tale,111130,Apsulov: End of Gods,112091,Doraemon: Nobita no Getsumen Tansa-ki,114145,Ben 10: Battle Ready,115653,Pokémon Shield,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42308,0,106,The Legend of Zelda,596,The Legend of Zelda,1,Single player,,,9,Puzzle,12,Role-playing (RPG),31,Adventure,4134,digital distribution,4287,voice acting,18906,offline,23849,satellaview,24606,never re-released,25264,broadcast,25265,japan only,25478,soundlink,26906,retroachievements,29745,fan translation - english,31076,satellaview soundlink support,BS Zelda no Densetsu: Inishie no Sekiban,306,Satellaview,19150,Vagante,24426,Forgotton Anne,36198,Children of Morta,55038,Immortal: Unchained,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,1,Action,,,,,17,Fantasy,31164,supported language - japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65974,11,2960,Mario,845,Mario,1,Single player,,,2,Point-and-click,7,Music,,,296,fantasy,2152,high score,4134,digital distribution,4137,music/rhythm,9725,snes mouse support,23849,satellaview,25264,broadcast,25265,japan only,,,,,,,Mario Paint BS Ban,306,Satellaview,18981,Audioshield,19150,Vagante,26870,Necrobarista,36198,Children of Morta,44385,Ongaku Tsukuuru: Kanadeeru,56033,Dream Alone,63933,EZ2ON,77720,Re:Stage! Prism Step,78969,Uta Macross Sma-Pho De-Culture,82995,Beat Fever: Music Tap Rhythm Game,34,Educational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63016,0,4907,PoPoLoCrois,932,PoPoLoCRoIS,1,Single player,,,12,Role-playing (RPG),,,,,521,jrpg,1610,fairy tale,,,,,,,,,,,,,,,,,,,PoPoLoCrois Monogatari II,7,PlayStation,22790,Project Awakening,49414,Oriental Blue,54775,Shadows: Awakening,69007,AION: Legions of War,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,106987,Torchlight III,113636,Rangers of Oblivion,113910,Forged Fantasy,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,9,PlayStation 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68039,0,7153,Yu-Gi-Oh! World Championship,57,Yu-Gi-Oh!,1,Single player,2,Multiplayer,15,Strategy,16,Turn-based strategy (TBS),35,Card & Board Game,78,anime,3171,card game,4142,licensed game,4214,card based combat,4555,yugioh cards,4650,year in the title,4674,card collection,4970,fusion,,,,,,,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,24,Game Boy Advance,4108,Yu-Gi-Oh! Forbidden Memories,7615,Might & Magic Heroes VII,13196,Tears of Avia,32510,Cthulhu Realms,40477,Slay the Spire,50833,Yu-Gi-Oh! Power of Chaos: Joey the Passion,50834,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,51279,Yu-Gi-Oh! Online,64902,Sword Girls,78165,Yu-Gi-Oh! Online: Duel Evolution,17,Fantasy,,,,,21,Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44529,0,2804,Million Arthur,1041,Million Arthur,1,Single player,2,Multiplayer,4,Fighting,,,,,78,anime,107,fighting,296,fantasy,10974,nesicaxlive,,,,,,,,,,,,,,,Million Arthur: Arcana Blood,6,PC (Microsoft Windows),4052,One Piece: Grand Battle!,16391,ROSE Online,17548,Savage Lands,24426,Forgotton Anne,27209,SINoALICE,28010,God Eater 3,54775,Shadows: Awakening,55199,Dragon: Marked for Death,57296,White Cat Project,101608,Anima: Gate of Memories - The Nameless Chronicles,1,Action,,,60,2,17,Fantasy,,,,,,,,,,,,,48,PlayStation 4,,,52,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75563,0,,,133,Harry Potter,1,Single player,2,Multiplayer,12,Role-playing (RPG),13,Simulator,,,451,augmented reality,,,,,,,,,,,,,,,,,,,,,Harry Potter: Wizards Unite,34,Android,49414,Oriental Blue,69007,AION: Legions of War,87485,WildCraft: Wild Sim Online,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,106987,Torchlight III,112191,Epic Seven,113636,Rangers of Oblivion,113910,Forged Fantasy,115653,Pokémon Shield,17,Fantasy,,,62.6843912751082,9,,,,,,,,,,,,,,,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56232,0,3049,Sydney Hunter,1986,Sydney Hunter,1,Single player,,,8,Platform,,,,,1617,homebrew,2049,platformer,4199,fedora hat,4431,diamond,4573,skull,5173,mayan,,,,,,,,,,,Sydney Hunter and the Sacred Tribe,68,ColecoVision,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,55173,Semblance,55190,Pikuniku,56033,Dream Alone,57187,Crackle Cradle,63138,Sexy Hiking,77529,Etherborn,89597,Unbound: Worlds Apart,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50697,0,1019,Adventure Island,2993,Adventure Island,1,Single player,,,8,Platform,31,Adventure,,,50,skateboard,274,minigames,589,2.5d,1059,side-scrolling,1507,rock,2049,platformer,2152,high score,4134,digital distribution,4161,jump,4177,credits menu option,4419,axe,Adventure Island: The Beginning,5,Wii,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,28070,Planet Alpha,37001,Ori and the Will of the Wisps,55173,Semblance,55190,Pikuniku,56033,Dream Alone,77529,Etherborn,89597,Unbound: Worlds Apart,1,Action,,,,,,,27078,wiiware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37697,0,6661,Digimon: Battle Spirit,191,Digimon,1,Single player,,,4,Fighting,,,,,5125,digimon tamer,,,,,,,,,,,,,,,,,,,,,Digimon Tamers: Battle Spirit,24,Game Boy Advance,2254,Dragon Ball Z: Budokai Tenkaichi 3,4052,One Piece: Grand Battle!,76852,My Hero Academia: Battle for All,89550,Zoids Wild: Blast Unleashed,96452,Big Crown: Showdown,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,109277,Samurai Shodown,113895,Havocado,114145,Ben 10: Battle Ready,1,Action,,,,,,,,,,,,,,,,,,,123,WonderSwan Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42435,0,,,3241,Date Kimiko,1,Single player,,,14,Sport,,,,,311,tennis,4142,licensed game,4227,celebrity tie-in,4228,real photos on cover art,4264,tennis racquet,4265,tennis ball,7527,password,,,,,,,,,Date Kimiko no Virtual Tennis,58,Super Famicom,4434,Pete Sampras Tennis,4569,WTA Tour Tennis,48911,Top Players' Tennis,58387,Climax Tennis: WTA Tour Edition,61245,Hyper Final Match Tennis,66701,WTA Tour Tennis Pocket,69361,Dream Match Tennis,80159,Power Play Tennis,114286,Madden NFL 20,114287,FIFA 20,32,Non-fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27652,1,123,Age of Conan,3,Conan,5,Massively Multiplayer Online (MMO),,,12,Role-playing (RPG),31,Adventure,,,3462,adventure packs,,,,,,,,,,,,,,,,,,,,,Age of Conan: The Savage Coast Of Turan,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,,,,,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42259,10,605,F-Zero,1764,F-Zero,1,Single player,,,10,Racing,,,,,970,sci-fi,4134,digital distribution,4157,driving/racing,23849,satellaview,25264,broadcast,25265,japan only,25478,soundlink,31076,satellaview soundlink support,,,,,,,BS F-Zero Grand Prix,306,Satellaview,1877,Cyberpunk 2077,15443,Hurtworld,17130,Unclaimed World,19301,The Long Journey Home,21564,Into the Stars,38348,BS F-Zero Grand Prix 2: Practice,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,1,Action,,,,,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37560,11,3350,Puyo Puyo,1800,Puyo Puyo,1,Single player,,,9,Puzzle,,,,,25647,puyo puyo,,,,,,,,,,,,,,,,,,,,,Puyo Puyo Tsuu,57,WonderSwan,28070,Planet Alpha,54775,Shadows: Awakening,56967,Game of Thrones: Conquest,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,110503,Degrees of Separation,113360,Hytale,113636,Rangers of Oblivion,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46920,0,3693,Dracula,480,Dracula,1,Single player,,,31,Adventure,,,,,211,vampire,1027,adventure,1120,horror,1286,based on a movie,1288,dracula,1538,based on a book,3199,based on a novel,4331,games based on literature,15499,nosferatu,29260,bram stoker,,,Dracula: The Undead,61,Atari Lynx,9835,Draugen,13189,Masochisia,13210,How to Survive 2,18011,Rusty Lake Hotel,25646,Don't Knock Twice,54678,Rusty Lake Paradise,56033,Dream Alone,60931,Paranormal Syndrome,111130,Apsulov: End of Gods,114455,Pacify,19,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44552,0,5301,Gundam Breaker,820,Gundam,1,Single player,,,5,Shooter,25,Hack and slash/Beat 'em up,,,970,sci-fi,,,,,,,,,,,,,,,,,,,,,Gundam Breaker 2,9,PlayStation 3,306,Far Cry,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,113362,PlanetSide Arena,1,Action,,,,,18,Science fiction,,,,,,,,,,,,,46,PlayStation Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
