id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,franchises/1/id,franchises/1/name,game_modes/3/id,game_modes/3/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,franchises/30/id,franchises/30/name,franchises/31/id,franchises/31/name,franchises/32/id,franchises/32/name,franchises/33/id,franchises/33/name,franchises/34/id,franchises/34/name,franchises/35/id,franchises/35/name,franchises/36/id,franchises/36/name,franchises/37/id,franchises/37/name,franchises/38/id,franchises/38/name,franchises/39/id,franchises/39/name,franchises/40/id,franchises/40/name,franchises/41/id,franchises/41/name,franchises/42/id,franchises/42/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,genres/5/id,genres/5/name,themes/4/id,themes/4/name,themes/5/id,themes/5/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name
101006,0,323,Gran Turismo,2154,Gran Turismo,1,Single player,2,Multiplayer,4,Split screen,10,Racing,13,Simulator,14,Sport,304,vehicle simulation,484,racing,895,racing simulator,1692,rally racing,2479,racing sim,8281,sports car,16436,citroën c4 concept car,17710,racing simulation,26053,kazunori yamauchi,26056,car show,26059,nissan gt-r concept '01,26072,derby racing,26073,cross country racing,Gran Turismo 7,48,PlayStation 4,167,PlayStation 5,,,,,80.9302963242927,13,1604,Gran Turismo 4 Prologue,78511,Forza Motorsport,102805,WWE 2K19,103218,NBA 2K19,110411,DiRT Rally 2.0,114286,Madden NFL 20,114287,FIFA 20,116667,F1 2019,118871,GRID,120126,MXGP 2019 - The Official Motocross Videogame,32,Non-fiction,,,,,,,,,,,,,26084,concept cars,26093,gt7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191396,0,7622,Fire Emblem Warriors,769,Fire Emblem,1,Single player,3,Co-operative,,,12,Role-playing (RPG),13,Simulator,15,Strategy,11772,fire emblem,,,,,,,,,,,,,,,,,,,,,,,,,Fire Emblem Warriors: Three Hopes,130,Nintendo Switch,,,,,,,80.00552924117929,9,13196,Tears of Avia,25311,Star Control: Origins,35994,Survivalist,36258,Order of Battle: World War II,54775,Shadows: Awakening,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,103232,Super Seducer 2,106987,Torchlight III,119171,Baldur's Gate 3,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Tactical,25,Hack and slash/Beat 'em up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138765,3,1003,Scott Pilgrim,550,Scott Pilgrim,1,Single player,2,Multiplayer,3,Co-operative,4,Fighting,25,Hack and slash/Beat 'em up,31,Adventure,470,comics,16710,graphic novel adaptation,22042,scott pilgrim vs. the world: the game,,,,,,,,,,,,,,,,,,,,,Scott Pilgrim vs. the World: The Game - Complete Edition,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,77.0246539226553,10,76253,Devil May Cry 5,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103369,KILL la KILL: IF,105049,Remnant: From the Ashes,111130,Apsulov: End of Gods,114145,Ben 10: Battle Ready,115283,Astral Chain,117533,River City Girls,1,Action,27,Comedy,,,,,132,Amazon Fire TV,170,Google Stadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115115,8,83,Resident Evil,29,Resident Evil,1,Single player,2,Multiplayer,,,5,Shooter,31,Adventure,,,5,zombies,1836,survival horror,,,,,,,,,,,,,,,,,,,,,,,Resident Evil 3,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,167,PlayStation 5,79.6171265794284,187,13210,How to Survive 2,25646,Don't Knock Twice,44076,Last Day on Earth: Survival,102584,Dying Light 2: Stay Human,103292,Gears 5,105049,Remnant: From the Ashes,105269,Gene Rain,109550,Silver Chains,111130,Apsulov: End of Gods,115304,Five Nights at Freddy's: Help Wanted,1,Action,19,Horror,21,Survival,,,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78115,0,2413,The Legend of Heroes: Trails,855,The Legend of Heroes,1,Single player,,,,,12,Role-playing (RPG),16,Turn-based strategy (TBS),31,Adventure,296,fantasy,521,jrpg,1026,role playing,2399,turn-based combat,25367,mechas,,,,,,,,,,,,,,,,,The Legend of Heroes: Trails of Cold Steel IV,6,PC (Microsoft Windows),48,PlayStation 4,130,Nintendo Switch,170,Google Stadia,87.8192473965957,12,22387,Legrand Legacy,27092,GreedFall,27209,SINoALICE,28309,Tanzia,30245,Wanderlust Adventures,36198,Children of Morta,55038,Immortal: Unchained,55199,Dragon: Marked for Death,96217,Eternity: The Last Unicorn,106987,Torchlight III,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119507,2,2406,Destiny,960,Destiny,2,Multiplayer,,,,,5,Shooter,31,Adventure,,,466,fps,904,co-op,974,space,2030,loot,,,,,,,,,,,,,,,,,,,Destiny 2: Shadowkeep,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,170,Google Stadia,68.0822706112411,14,1877,Cyberpunk 2077,19164,Borderlands 3,55038,Immortal: Unchained,81249,The Elder Scrolls VI,90099,Tom Clancy's The Division 2,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,107318,Rebel Galaxy Outlaw,113114,The Outer Worlds,1,Action,18,Science fiction,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119239,8,3114,SpongeBob SquarePants,100,Spongebob Squarepants,1,Single player,2,Multiplayer,3,Co-operative,8,Platform,31,Adventure,,,250,3d,,,,,,,,,,,,,,,,,,,,,,,,,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,6,PC (Microsoft Windows),12,Xbox 360,34,Android,39,iOS,81.25201205705069,44,28070,Planet Alpha,29032,Pepper Grinder,55190,Pikuniku,87622,Garena Free Fire,89074,PAW Patrol: On A Roll!,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,106987,Torchlight III,111130,Apsulov: End of Gods,114145,Ben 10: Battle Ready,1,Action,35,Kids,,,,,48,PlayStation 4,49,Xbox One,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,Google Stadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53656,8,1489,Senran Kagura,561,Senran Kagura,1,Single player,,,,,25,Hack and slash/Beat 'em up,,,,,939,remake,960,compilation,4369,sexualized women,26532,suggestive themes,,,,,,,,,,,,,,,,,,,Senran Kagura Burst Re:Newal,6,PC (Microsoft Windows),48,PlayStation 4,,,,,70,2,28129,Senran Kagura Reflexions,54775,Shadows: Awakening,68855,Blast Out,76253,Devil May Cry 5,103168,Warhammer: Chaosbane,105049,Remnant: From the Ashes,113109,Marvel Ultimate Alliance 3: The Black Order,113895,Havocado,115283,Astral Chain,118490,Pokémon Rumble Rush,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23322,9,2413,The Legend of Heroes: Trails,855,The Legend of Heroes,1,Single player,,,,,12,Role-playing (RPG),15,Strategy,16,Turn-based strategy (TBS),78,anime,521,jrpg,2399,turn-based combat,,,,,,,,,,,,,,,,,,,,,The Legend of Heroes: Trails from Zero,6,PC (Microsoft Windows),48,PlayStation 4,130,Nintendo Switch,,,89.7486263388008,17,13196,Tears of Avia,25311,Star Control: Origins,25921,Atelier Firis: The Alchemist and the Mysterious Journey,28010,God Eater 3,55038,Immortal: Unchained,96217,Eternity: The Last Unicorn,105417,Digimon Survive,114009,Dragon Ball Z: Kakarot,115653,Pokémon Shield,119171,Baldur's Gate 3,17,Fantasy,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36926,0,2948,Monster Hunter,824,Monster Hunter,1,Single player,2,Multiplayer,3,Co-operative,12,Role-playing (RPG),31,Adventure,,,174,arpg - action rpg,296,fantasy,1026,role playing,1065,dragon,1333,online,1473,multiplayer,2295,monster,2439,hunter,3743,capcom,4154,pax west 2017,4224,e3 2017,4357,xbox one x enhanced,12087,the game awards 2017,Monster Hunter: World,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,83.7472027383129,353,22387,Legrand Legacy,27092,GreedFall,27209,SINoALICE,28168,Code Vein,28309,Tanzia,36198,Children of Morta,47823,Citadel: Forged With Fire,55038,Immortal: Unchained,55199,Dragon: Marked for Death,96217,Eternity: The Last Unicorn,1,Action,17,Fantasy,,,,,,,,,,,12157,most anticipated game: nominee - 2017 (the game awards),12556,the game awards nominee 2017,16828,hdr,16894,hdr10,23377,the game awards,23378,best rpg 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111651,0,24,Diablo,2417,Diablo,1,Single player,2,Multiplayer,,,12,Role-playing (RPG),,,,,174,arpg - action rpg,,,,,,,,,,,,,,,,,,,,,,,,,Diablo Immortal,6,PC (Microsoft Windows),34,Android,39,iOS,,,35.3497531456357,39,49414,Oriental Blue,54775,Shadows: Awakening,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36814,0,2523,Atelier: Mysterious,900,Atelier,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,,,78,anime,247,collecting,296,fantasy,510,crafting,521,jrpg,1026,role playing,1186,multiple protagonists,2399,turn-based combat,2668,alchemy,8267,entering world in a painting,,,,,,,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,6,PC (Microsoft Windows),46,PlayStation Vita,48,PlayStation 4,130,Nintendo Switch,81.665799062988,5,19404,Eador: Imperium,22387,Legrand Legacy,25921,Atelier Firis: The Alchemist and the Mysterious Journey,26765,Octopath Traveler,27092,GreedFall,27209,SINoALICE,28168,Code Vein,28309,Tanzia,36198,Children of Morta,55199,Dragon: Marked for Death,17,Fantasy,28,Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116138,3,65,Castlevania,895,Castlevania,1,Single player,2,Multiplayer,,,4,Fighting,10,Racing,12,Role-playing (RPG),1120,horror,1288,dracula,,,,,,,,,,,,,,,,,,,,,,,Castlevania Anniversary Collection,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,74.3249204579579,7,25311,Star Control: Origins,25646,Don't Knock Twice,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,103369,KILL la KILL: IF,106987,Torchlight III,116530,Vampire: The Masquerade - Bloodlines 2,1,Action,17,Fantasy,19,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Simulator,14,Sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36831,0,2440,Dissidia Final Fantasy,4,Final Fantasy,1,Single player,2,Multiplayer,3,Co-operative,4,Fighting,12,Role-playing (RPG),33,Arcade,114,arena,2173,team-based,2510,final fantasy,3623,3d fighter,17461,dissidia,17462,ff30,17463,fighting game,17464,"dissidia final fantasy nt,",,,,,,,,,,,Dissidia Final Fantasy NT,48,PlayStation 4,,,,,,,53.48185514789441,12,19164,Borderlands 3,54775,Shadows: Awakening,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,103369,KILL la KILL: IF,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
