id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,genres/1/id,genres/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,platforms/1/id,platforms/1/name,genres/2/id,genres/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,rating,rating_count,franchises/1/id,franchises/1/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,themes/5/id,themes/5/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,genres/7/id,genres/7/name,themes/6/id,themes/6/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name
159328,3,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Bundle Pack 4,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,,,,,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2453,bundle,,,31,Adventure,,,,,,,,,,,,,,,,,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143277,0,,,2443,Nanocells,1,Single player,5,Shooter,27305,nanocells,27306,mission: back home,Nanocells: Mission: Back Home,6,PC (Microsoft Windows),25311,Star Control: Origins,55038,Immortal: Unchained,76877,Russia.2028,90099,Tom Clancy's The Division 2,96217,Eternity: The Last Unicorn,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,107318,Rebel Galaxy Outlaw,1,Action,18,Science fiction,,,,,41,"4X (explore, expand, exploit, and exterminate)",,,,,12,Role-playing (RPG),27307,nanocells - mission: back home,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161749,1,8042,Mystery Gensokyo 3rd,3817,Mystery Gensokyo,1,Single player,12,Role-playing (RPG),206,treasure,258,dungeon,Touhou Genso Wanderer Reloaded: Cirno,6,PC (Microsoft Windows),18182,Momodora: Reverie Under the Moonlight,77860,Touhou Rhythm Carnival! Kurenai,105447,Touhou Luna Nights,119277,Genshin Impact,207035,Atai no Gensoukyou,207037,Motto!? Atai no Gensoukyou,207038,Motto!? Atai no Gensoukyou alpha,207039,Atai no Gensoukyou Shunkashuutou,207040,Magic Chou Party: Marisa to Marisa no Gensou Hanabi,207082,Sanae no Gensoukyou,1,Action,17,Fantasy,,,,,,,,,,,31,Adventure,306,moon,396,japanese,416,roguelike,436,text,1019,bridge,1119,forest,1151,village,46,PlayStation Vita,32,Indie,48,PlayStation 4,,,,,,,,,,,,,,,1181,fairy,1476,shop,1567,japan,2361,ice cream,2564,youkai,2684,girl,2873,attack,3177,house,3347,touhou,3382,money,3637,hungry,3925,level,,,,,4144,power up,4353,human,4368,mouse,4750,watermelon,5157,ice,5375,map,6866,tengu,6867,kappa,7461,spell,7564,power,10796,tornado,15337,weapon,17598,doujin,17655,touhou project,18194,gensokyo,18756,card,19540,mountain,19649,bug,19929,talking,23110,cold,23699,sister,24875,conversation,27813,lake,30799,river,33307,cirno,33313,touhou fan game,33800,luna child,33865,sunny milk,34082,nazrin,34099,daiyousei,34117,keine kamishirasawa,34166,benben tsukumo,34167,yatsuhashi tsukumo,34173,wriggle nightbug,34179,ringo,,,,,,,34189,kisume,34265,three fairies of light,34266,three fairies,34304,star sapphire,34341,spell card,34415,gauge,34428,youkai girl,34432,perfect freeze,34433,freeze,34467,youkai mountain,34541,human village,34561,mist lake,34575,forest of magic,34609,level up,34701,equipment,34747,misty lake,34775,doujin game,34960,absolute zero,34961,freeze sign,34962,ice tornado,34963,blowing ice,34964,cold air,34965,beam,34966,insta-freeze beam,34967,partner,34973,great sprit tree,34988,tsukumogami,35030,tengu road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147051,11,3239,Jurassic Park,486,Jurassic Park,1,Single player,5,Shooter,87,dinosaurs,,,Jurassic Park,33,Game Boy,520,F.E.A.R. 2: Project Origin,32902,GentleMoon 2,43367,Rico,76263,Contraband Police,95340,PUBG Mobile,103292,Gears 5,103302,Wolfenstein: Cyberpilot,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146718,11,183,Tomb Raider,279,Tomb Raider,1,Single player,5,Shooter,962,female protagonist,,,Tomb Raider: Legend,20,Nintendo DS,25901,My Friend Pedro,28070,Planet Alpha,52189,Grand Theft Auto VI,76877,Russia.2028,96217,Eternity: The Last Unicorn,103292,Gears 5,103329,Control,105049,Remnant: From the Ashes,105269,Gene Rain,111130,Apsulov: End of Gods,1,Action,,,,,,,,,,,,,8,Platform,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165538,13,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Industrial Loft Kit,6,PC (Microsoft Windows),3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2760,family friendly,14,Mac,31,Adventure,48,PlayStation 4,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,3560,cartoony,3936,industrial,5789,realism,9003,immersive sim,17092,immersive,23657,lgbtq,23856,lgbtq+,28900,kit,28901,kits,29055,interior design,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154986,0,91,FIFA,1110,FIFA,1,Single player,13,Simulator,26,soccer,27,football,FIFA 22,6,PC (Microsoft Windows),701,FIFA Soccer 2002: Major League Soccer,15851,Score! Hero,18681,ISS Pro Evolution 2,30830,Front Office Football Eight,100359,Pro Evolution Soccer 2019,106814,Club Soccer Director 2019,114285,NBA 2K20,114287,FIFA 20,118871,GRID,119422,eFootball PES 2020,1,Action,,,2,Multiplayer,3,Co-operative,,,,,,,14,Sport,546,pvp,2424,realistic,,,,,,,,,,,48,PlayStation 4,,,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,170,Google Stadia,,,,,77.6282946398548,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159340,3,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Stuff Bundle,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,,,,,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2453,bundle,14,Mac,31,Adventure,,,,,,,,,,,,,,,,,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185720,3,7874,Starry Sky,2577,Starry Sky,1,Single player,34,Visual Novel,94,visual novel,846,romance,Starry Sky: Autumn Stories,46,PlayStation Vita,202597,Houkagou Colorful Step: Bunka-bu!,202704,Ore-sama Kingdom: Koi mo Manga mo Debut wo Mezase! Doki-doki Love Lesson,202820,Starry Sky: in Summer,202824,Starry Sky: After Summer,202990,On the Q.T.,203168,Starry Sky: in Autumn,203173,Starry Sky: After Autumn,203178,Meine Liebe II: Hokori to Seigi to Ai,203199,Towa no Sakura,203782,Starry Sky: in Winter,44,Romance,,,,,,,,,,,,,,,962,female protagonist,1937,otome,24359,modern day,24910,otome game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142754,0,3941,Angelique,1171,Angelique,1,Single player,34,Visual Novel,962,female protagonist,1313,multiple endings,Angelique Luminarise,130,Nintendo Switch,64162,Solomon's Ring: Hi no Shou,72681,Neo Angelique,146658,Harukanaru Toki no Naka de: Maihitoyo,218950,Majo'ou,218962,Mother Goose no Himitsu no Yakata,219139,Lucian Bee's Justice Yellow,219140,Lucian Bee's Evil Violet,222552,Solomon's Ring: Kaze no Shou,222554,Solomon's Ring: Chi no Shou,229028,"Love, Lies & a Heist: Ikémen Royale",17,Fantasy,44,Romance,,,,,,,,,,,,,1937,otome,4287,voice acting,24235,adult protagonist,24475,nameable protagonist,24910,otome game,32469,multiple routes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146720,11,183,Tomb Raider,279,Tomb Raider,1,Single player,5,Shooter,962,female protagonist,,,Tomb Raider: Underworld,20,Nintendo DS,25901,My Friend Pedro,28070,Planet Alpha,52189,Grand Theft Auto VI,76877,Russia.2028,96217,Eternity: The Last Unicorn,103292,Gears 5,103329,Control,105049,Remnant: From the Ashes,105269,Gene Rain,111130,Apsulov: End of Gods,1,Action,,,,,,,,,,,,,8,Platform,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143798,0,,,2552,Weed Shop,1,Single player,13,Simulator,2571,weed growing,8280,marijuana,Weed Shop 3,6,PC (Microsoft Windows),18623,Villagers,26574,Force of Nature,28277,The Last Journey,29173,Startup Company,31515,Another Brick in the Mall,37419,Dude Simulator,55888,Computer Tycoon,65827,Bronze Age,79134,Ancient Cities,105011,Dude Simulator 2,28,Business,38,Open world,,,,,,,,,,,32,Indie,27831,farmer simulator,27832,weed shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171281,0,854,The King of Fighters,636,The King of Fighters,1,Single player,4,Fighting,288,2d,25390,fgc,The King of Fighters XV: Day One Edition,6,PC (Microsoft Windows),4052,One Piece: Grand Battle!,6184,SNK vs. Capcom: SVC Chaos,89550,Zoids Wild: Blast Unleashed,96452,Big Crown: Showdown,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,103369,KILL la KILL: IF,109277,Samurai Shodown,113895,Havocado,114145,Ben 10: Battle Ready,1,Action,,,2,Multiplayer,,,,,,,,,,,25392,2d fighting,,,,,,,,,,,,,48,PlayStation 4,,,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177056,0,,,3087,Wales Interactive,1,Single player,31,Adventure,216,full motion video ( fmv ),391,movie games,Bloodshore,6,PC (Microsoft Windows),25311,Star Control: Origins,25646,Don't Knock Twice,28309,Tanzia,80916,Omensight,87622,Garena Free Fire,96217,Eternity: The Last Unicorn,105269,Gene Rain,106987,Torchlight III,111130,Apsulov: End of Gods,113360,Hytale,1,Action,,,,,,,,,,,,,32,Indie,422,choose your own adventure,3510,battle royale,17267,story,18580,fmv,25389,movie,26092,action movie,,,14,Mac,,,39,iOS,48,PlayStation 4,49,Xbox One,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146239,0,6938,Teenage Mutant Ninja Turtles (2003),77,Teenage Mutant Ninja Turtles,1,Single player,5,Shooter,730,lightgun,11895,budget title,Teenage Mutant Ninja Turtles: Mutants & Monsters Mayhem,377,Plug & Play,43367,Rico,55038,Immortal: Unchained,55042,Blazing Chrome,68286,Earth Defense Force: Iron Rain,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,107318,Rebel Galaxy Outlaw,111846,Void Bastards,113362,PlanetSide Arena,1,Action,18,Science fiction,,,,,,,,,,,33,Arcade,14126,plug and play games,27994,plug & play tv games,28285,toy isle,28309,handheld tv game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144207,0,,,2481,Instant Sports,1,Single player,14,Sport,311,tennis,,,Instant Sports Tennis,130,Nintendo Switch,15851,Score! Hero,87053,Flappy Dunk,90965,Donut Drop With Molly & Friends,116353,Real Football 2019,116486,Super Tennis Blast,120795,Smoots Summer Games,121036,Hot Shot Burn,196831,Desktop Football,224987,Pocket Mini Golf 2,232566,Simple Mini Golf 3D,40,Party,,,2,Multiplayer,,,,,,,,,33,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147226,0,,,2719,T-Bull,1,Single player,13,Simulator,23,space simulation,72,exploration,INTERASTRA,6,PC (Microsoft Windows),9552,Starmade,11737,Outer Wilds,19301,The Long Journey Home,25311,Star Control: Origins,26145,Impact Winter,26574,Force of Nature,81680,Mr. Prepper,106279,Among Trees,109339,CHANGE: A Homeless Survival Experience,113114,The Outer Worlds,18,Science fiction,21,Survival,,,,,,,,,,,31,Adventure,465,future,974,space,1028,simulator,1737,ship,2274,star,3230,galaxy,3376,fictionsphere,,,,,,,,,,,,,,,,,,,,,4037,stars,5503,rocket,17510,science fiction,17533,galactica,18893,space simulator,19363,astral,28596,interastra,28597,ad astra,28598,astra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175719,0,2016,Ragnarok Online,2853,Ragnarok Online,1,Single player,12,Role-playing (RPG),478,rpg,521,jrpg,Ragnarok: The Lost Memories,6,PC (Microsoft Windows),22387,Legrand Legacy,36198,Children of Morta,47823,Citadel: Forged With Fire,80916,Omensight,94772,Swords & Souls: Neverseen,96217,Eternity: The Last Unicorn,102420,Dicey Dungeons,106987,Torchlight III,113360,Hytale,115653,Pokémon Shield,17,Fantasy,,,2,Multiplayer,3,Co-operative,,,,,,,31,Adventure,4133,role-playing,15836,ragnarök,27097,card battler,,,,,,,,,34,Android,32,Indie,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Card & Board Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171885,3,339,Mega Man Legends,38,Mega Man,1,Single player,5,Shooter,16992,mega man,28607,mega man legends,Rockman Dash / Rockman Dash 2 Value Pack,38,PlayStation Portable,25311,Star Control: Origins,28070,Planet Alpha,55038,Immortal: Unchained,55042,Blazing Chrome,103292,Gears 5,103301,Wolfenstein: Youngblood,103329,Control,105049,Remnant: From the Ashes,105269,Gene Rain,107318,Rebel Galaxy Outlaw,1,Action,18,Science fiction,,,,,,,,,,,8,Platform,,,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
